                                                            Autonomous System (AS) Numbers

   Last Updated
           2015-06-11

   Note

 Autonomous System (AS) Numbers are used by various routing protocols. IANA allocates
 AS Numbers to Regional Internet Registries (RIRs). The RIRs further allocate or assign AS
 Numbers to network operators in line with RIR policies. The [five RIRs] are:

 - [AFRINIC]
 - [APNIC]
 - [ARIN]
 - [LACNIC]
 - [RIPE_NCC]

 AS Numbers can be obtained from the registry in your region.

   Available Formats
           [IMG]
           XML [IMG]
           HTML [IMG]
           Plain text

   Registries included below

     * 16-bit Autonomous System Numbers
     * 32-bit Autonomous System Numbers

16-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

   52224-53247 Assigned by LACNIC                                whois.lacnic.net                             2009-03-11
   53248-54271 Assigned by ARIN                                  whois.arin.net                               2009-04-21
   54272-55295 Assigned by ARIN                                  whois.arin.net                               2009-04-21
   55296-56319 Assigned by APNIC                                 whois.apnic.net                              2009-09-02
   56320-57343 Assigned by RIPE NCC                              whois.ripe.net                               2011-01-04
   57344-58367 Assigned by RIPE NCC                              whois.ripe.net                               2011-01-04
   58368-59391 Assigned by APNIC                                 whois.apnic.net                              2011-08-09
   59392-60415 Assigned by RIPE NCC                              whois.ripe.net                               2012-03-21
   60416-61439 Assigned by RIPE NCC                              whois.ripe.net                               2012-03-21
   61440-61951 Assigned by LACNIC                                whois.lacnic.net                             2013-06-11
   61952-62463 Assigned by RIPE NCC                              whois.ripe.net                               2013-09-09
   62464-63487 Assigned by ARIN                                  whois.arin.net                               2013-05-30
   63488-63999 Assigned by APNIC                                 whois.apnic.net                              2013-09-11
   64000-64098 Assigned by APNIC                                 whois.apnic.net                              2014-09-02
   64099-64197 Assigned by LACNIC                                whois.lacnic.net                             2014-09-05
   64198-64296 Assigned by ARIN                                  whois.arin.net                               2015-04-29
   64297-64495 Reserved by the IANA
   64496-64511 Reserved for use in documentation and sample code                        [RFC5398]             2008-12-03
   64512-65534 Reserved for Private Use                                                 [RFC6996]
      65535    Reserved                                                                 [RFC7300]

32-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6793][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

          Number                            Description                          WHOIS       RDAP Reference Registration Date
          0-65535        See Sub-registry 16-bit AS numbers                                       [RFC1930]
        65536-65551      Reserved for use in documentation and sample code                        [RFC5398] 2008-12-03
       65552-131071      Reserved
       131072-132095     Assigned by APNIC                                 whois.apnic.net                  2006-11-29
       132096-133119     Assigned by APNIC                                 whois.apnic.net                  2011-08-09
       133120-133631     Assigned by APNIC                                 whois.apnic.net                  2013-09-11
       133632-134556     Assigned by APNIC                                 whois.apnic.net                  2014-09-02
       134557-135580     Assigned by APNIC                                 whois.apnic.net                  2014-09-02
       135581-196607     Unallocated
       196608-197631     Assigned by RIPE NCC                              whois.ripe.net                   2006-11-29
